Candidate_ID,Final_Decision,Title,Source,File_Path_Or_URL,Curated_File_Path,Query,Query_Mode,Primary_Subtopic,Publication_Date,File_Type,Final_Rank_Score,Metadata_Score,Heuristic_Score,Hybrid_Score,Rerank_Score,Direct_Usecase_Score,Adjacent_Background_Score,Credibility_Score,LLM_Decision,LLM_Relevance_Score,LLM_Usecase_Match,LLM_Information_Quality,Evidence_Page_Numbers,Top_Evidence_Snippets,Keep_Review_Discard_Reason,Extracted_Companies,Extracted_Counties,Extracted_OEMs,Extracted_Ports,Extracted_Facilities,Extracted_Capacities,Extracted_Dates,Curated_Copy_Status
CAND_2A5CB4FFAF,review,Hyundai Motor Group Will Build Big EV Plant And Battery Facility In Georgia,insideevs.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_2A5CB4FFAF_Hyundai_Motor_Group_Will_Build_Big_EV_Plant_And_Battery_Facility_In_Georgia.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_2A5CB4FFAF_Hyundai_Motor_Group_Will_Build_Big_EV_Plant_And_Battery_Facility_In_Georgia.html,Georgia county level battery facility capacity and commissioning policy incentives IRA tax credit grant workforce site readiness,pdf_only,policy_localization,"May 23, 2022",HTML,52.48,81.78,76.98,49.39,58.54,0.897,0.8335,66.87,,,,,,"[1] job in the new facilities. In the case of the battery plant, it will be established through a ""strategic partnership"" with an undisclosed battery manufacturer (aka a joint venture). The South Korean manufacturer explains that Georgia is a perfect fit for the new facility and is also a Southeastern leader for EVs in terms of registrations per 1,000 registered automobiles and charging points per capita: ""The EV and battery manufacturing plant will be located on a dedicated 2,923-acre site in Bryan || [2] plant will be located on a dedicated 2,923-acre site in Bryan County Georgia, with immediate access to I-95 and I-16 highways which creates easy access to 250 major metro areas. It is less than 50 kilometers from the Port of Savannah, the single-largest and fastest-growing container terminal in the U.S. with two Class I rail facilities on-site provided by Georgia Central Railway. West Point, Georgia is already home to the Group’s Kia manufacturing hub in the US. Hyundai Motor Group selected Geor || [3] Hyundai Motor Group Will Build Big EV Plant And Battery Facility In Georgia It will be the company's first dedicated manufacturing site for electric vehicles with an output of 300,000 units annually. Mark Kane By : Mark Kane May 23, 2022 at 8:56am ET Comment Hyundai Motor Group announced a major $5.54 billion investment in new electric vehicle and battery manufacturing facilities in Bryan County, Georgia (as part of a $7.4 billion investment planned in the US by 2025). It will be the company's f",Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass.,,,,Port of Savannah,"Georgia county level battery facility; IRA tax credit grant workforce site; EV and battery production site; Hyundai Motor Group dedicated EV plant; The groundbreaking of the vehicle factory; In the case of the battery plant; The South Korean manufacturer explains that Georgia is a perfect fit for the new facility; The EV and battery manufacturing plant; Port of Savannah, the single-largest and fastest-growing container terminal; Kia manufacturing hub; Hyundai Motor Group does not reveal the model lineup assigned with the site",5.54 billion; 7.4 billion; 3.23 million,"May 23, 2022; 2025; 2026; 2023; 2022; 2028; 2030; 2027",copied
CAND_23A6374C1E,review,How the Inflation Reduction Act Impacts Georgia’s EV Industry,www.governing.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_23A6374C1E_how-the-inflation-reduction-act-impacts-georgias-ev-industry.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_23A6374C1E_how-the-inflation-reduction-act-impacts-georgias-ev-industry.html,Georgia EV battery supplier and customer network policy incentives IRA tax credit grant workforce site readiness,web_only,policy_localization,2022-08-15T20:54:52.365,HTML,52.47,83.31,81.97,49.75,58.64,0.8182,0.6929,66.29,,,,,,"[1] Georgia has committed billions in incentives to electric vehicle and battery manufacturing companies for building factories across the state. The law is expected to stimulate investments that give consumers more choices. Aug. 15, 2022 • Zachary Hansen, The Atlanta Journal-Constitution Facebook LinkedIn Twitter Email Print (TNS) — A big part of the Inflation Reduction Act (IRA) is to promote electric vehicles, and that could have major ramifications for Georgia. Georgia has committed billions in  || [2] while also prodding automakers to build their vehicles and batteries in North America. Automakers say the legislation's strict supply chain requirements could hamper its goals and prevent the majority of battery-powered vehicles from qualifying for the credits. But EV industry observers are largely bullish that long-term the law will stimulate investments that give consumers more vehicle choices and secure the industry's future. How Do The EV Tax Credits Work? EVs are generally more expensive be || [3] EV access and options for Americans and may dramatically slow the transition to sustainable mobility in this market."" Rivian, which plans a $5 billion plant near Social Circle, said its R1T pickup trucks and R1S SUVs would no longer qualify for tax credits due to their high price. The California-based automaker doesn't plan to offer vehicles for less than $80,000 until 2025, once its Georgia factory is operating. Rivian executive James Chen told the AJC the IRA ""as currently drafted this legisla",Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass.,,,,,"IRA tax credit grant workforce site; Hyundai, which operates an EV manufacturing facility; Georgia factory",80%; 675 million; 5 billion,"March 24, 2022; 2024; 2022; 2025",copied
CAND_9FE388D8C1,review,Georgia Ports welcomes new MEDLOG flagship cold chain facility to Savannah - Grice Connect,www.griceconnect.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_9FE388D8C1_georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah-11206964.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_9FE388D8C1_georgia-ports-welcomes-new-medlog-flagship-cold-chain-facility-to-savannah-11206964.html,Georgia battery site readiness workforce permitting and utilities logistics routes Savannah Brunswick ports rail hazmat,pdf_only,policy_localization,"Sep 18, 2025",HTML,52.37,82.16,82.21,48.43,58.86,0.8906,0.876,66.87,,,,,,"[1] and other temperature-controlled cargo. MEDLOG , a leading global provider of logistics and supply chain solutions, held a grand opening at its new Savannah-area cold storage facility Sept. 10, 2025, attended by customers, government leaders, business partners and senior company executives. The 291,000 square-foot facility features 42 loading docks, 20,000 freezer/cooler pallet positions and the ability to complete up to 3 million pounds of protein blast freezing per day – with the largest blast || [2] 000 square feet of space in Coastal Georgia for protein exports and other temperature-controlled cargo. MEDLOG , a leading global provider of logistics and supply chain solutions, held a grand opening at its new Savannah-area cold storage facility Sept. 10, 2025, attended by customers, government leaders, business partners and senior company executives. The 291,000 square-foot facility features 42 loading docks, 20,000 freezer/cooler pallet positions and the ability to complete up to 3 million p || [3] iles from the Port of Savannah’s Garden City Terminal. “We want to welcome MEDLOG’s newest cold chain facility in the world to Savannah. We appreciate MEDLOG and MSC’s vision, leadership, partnership, research and investment that went into this strategic site selection,” said Griff Lynch , Georgia Ports President and CEO. “We also want to recognize and thank the Rincon community for their support – and Mayor Kevin Exley and leadership team as well as Brandt Herndon, CEO of the Effingham County E",Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass.,,,,Port of Savannah; Garden City Terminal,"Georgia Ports welcomes new MEDLOG flagship cold chain facility; Georgia battery site; A new cold storage facility; Savannah-area cold storage facility; Rincon facility; Savannah A new cold storage facility; Skip to content Georgia Ports welcomes new MEDLOG flagship cold chain facility; PM MEDLOG officially opened its new 291,000 square-foot facility; Midwest, with Garden City Terminal 100 miles closer to Atlanta than any other port; The 291,000 square-foot facility; It is the first cold chain facility; The facility; In addition to frozen goods, the facility; AM Skip to content Georgia Ports welcomes new MEDLOG flagship cold chain facility",2.4 million; 3 million; 65 million,"Sep 18, 2025; Mar 25, 2026; 2025; 2026",copied
CAND_1B20532B55,review,The IRA and the US Battery Supply Chain: Background and Key Drivers - Center on Global Energy Policy at Columbia University SIPA | CGEP,www.energypolicy.columbia.edu,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1B20532B55_The_IRA_and_the_US_Battery_Supply_Chain_Background_and_Key_Drivers_-_Center_on_Global_Energy.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1B20532B55_The_IRA_and_the_US_Battery_Supply_Chain_Background_and_Key_Drivers_-_Center_on_Global_Energy.html,Georgia Battery Belt supplier network and bottlenecks battery value chain minerals CAM anode cell pack recycling,web_only,policy_localization,2026,HTML,52.33,86.01,80.88,45.86,57.29,0.7545,0.574,71.79,,,,,,"[1] by strong levels of investment in those supply chains both in the US and among its strategic partners since the enactment of the industrial policy. ## **Why Cathode Costs Matter** The global LiB value chain is both long and deep (see Figure 2 for an overview) and includes materials used to produce key battery components: the cathode (which is used to store ions when a battery is used); the electrolyte (which allows ions to move through the battery); the anode (which, during battery discharge, al || [2] and the US Battery Supply Chain: Background and Key Drivers **Commentary** by [Ahmed Mehdi](https://www.energypolicy.columbia.edu/ahmed-mehdi/) & [Tom Moerenhout](https://www.energypolicy.columbia.edu/dr-tom-moerenhout/) • June 08, 2023 *This commentary represents the research and views of the author. It does not necessarily represent the views of the Center on Global Energy Policy. The piece may be subject to further revision. Contributions to SIPA for the benefit of CGEP are general use gifts, || [3] battery is its energy density, a measure (in watt-hours per liter [Wh/L]) of energy stored per unit of volume. The higher a battery’s energy density, the more energy it can store—and, in the case of electric vehicles, the greater the range on a single charge. The cathode is critical to determining a battery’s energy density because its capacity determines the battery’s overall energy storage capacity, which in turn indicates the battery’s energy density. Broadly speaking, the global battery indu",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,About Us We are the premier hub,0%; 200%; 201024%,"April 21, 2026; June 08, 2023; August 16, 2022; 2026; 2000; 2025; 2023; 2010; 2022; 2030",copied
CAND_66E77A0CEE,review,Supply and Service Agreement,www.sec.gov,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_66E77A0CEE_d231008dex1018.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_66E77A0CEE_d231008dex1018.htm,Georgia physical web logistics Savannah Brunswick rail corridors company filing site:sec.gov battery facility supplier risk,pdf_only,logistics_risk,"July 22, 2011",HTML,52.17,75.83,81.54,42.56,56.27,0.7651,0.6406,76.07,,,,,,"[1] and conditions set forth in this Agreement and the Exhibits attached hereto and a part hereof; NOW, THEREFORE, in consideration of the premises, representations and warranties, and the mutual covenants and agreements contained herein and other good, valuable and sufficient consideration, the receipt of which is hereby acknowledged, the parties, intending to be legally bound, agree as follows: Section 1. Products . Subject to the provisions of this Agreement, Supplier hereby agrees to sell and de || [2] AGREEMENT IN ACCORDANCE WITH RULE 406 UNDER THE SECURITIES ACT OF 1933 Section 14. Confidentiality . All technical and business information, whether written, oral or in any other form, which is not available to the general public concerning either Party (all hereinafter designated “ Information ”), furnished to either Party under or in contemplation of this Agreement and designated as proprietary shall remain the property of the furnishing Party. Unless the Parties otherwise agree in writing, th || [3] Exhibit 10.18 CERTAIN PORTIONS OF THIS EXHIBIT HAVE BEEN OMITTED BASED ON A REQUEST FOR CONFIDENTIAL TREATMENT OMITTED PORTIONS HAVE BEEN SEPARATELY FILED WITH THE SECURITIES AND EXCHANGE COMMISSION SUPPLY AND SERVICE AGREEMENT THIS SUPPLY AND SERVICE AGREEMENT (this “ Agreement ”), is dated as of July 22, 2011 between Platinum Energy Solutions, Inc. (“ Buyer ”), and Frac Sand Services LLC (“ Supplier ”). Each of Buyer and Supplier is a “ Party ” to this Agreement and both are sometimes referred",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,"Georgia physical web logistics Savannah Brunswick rail corridors company filing site; Chippewa Falls, Wisconsin as the primary loading facility; Winona, Minnesota as the secondary loading facility; Buyer in designing and constructing a 50 ton per hour sand drying facility",000 tons; 000 tons per year,"July 22, 2011; 2011",copied
CAND_29FF175BC4,review,Georgia Infrastructure Report Card | ASCE,infrastructurereportcard.org,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_29FF175BC4_Georgia_Infrastructure_Report_Card_ASCE.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_29FF175BC4_Georgia_Infrastructure_Report_Card_ASCE.html,Port of Savannah Georgia battery logistics and supplier network infrastructure risk permitting utility workforce,pdf_only,policy_localization,2016-10-27T23:47:00+00:00,HTML,52.1,86.55,89.44,39.79,57.96,0.8283,0.7432,75.89,,,,,,"[1] Georgia 2024 Report Georgia's infrastructure networks rank highly, particularly transportation and freight movement, which facilitate a strong economy. Transit systems require increased investment. Download Report File C+ 2024 Georgia Infrastructure Report Card 2024 Report Card GPA: C+ Georgia’s 10.9 million residents, a quickly growing population, are benefiting from infrastructure systems with increasing investments and modernizing operations. Businesses are moving to Georgia to capitalize on  || [2] ries and to create a roadmap to success for its infrastructure. The 2024 Report Card for Georgia’s Infrastructure is the 5 th evaluation of this kind, covering 14 categories. The overall grade remained at C+, with six categories seeing grade increases, three experiencing reduced grades where funding streams are unpredictable and inadequate for life-cycle costs, and five categories seeing stable marks. Improvements occurred in several areas in recent years. Georgia’s transportation system mostly  || [3] to success for its infrastructure. The 2024 Report Card for Georgia’s Infrastructure is the 5 th evaluation of this kind, covering 14 categories. The overall grade remained at C+, with six categories seeing grade increases, three experiencing reduced grades where funding streams are unpredictable and inadequate for life-cycle costs, and five categories seeing stable marks. Improvements occurred in several areas in recent years. Georgia’s transportation system mostly progressed, thanks to project",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,Port of Savannah,"Capital spending, improvements to the physical infrastructure and facilities on campus",10.9 million; 13 million; 44 million; 19.7 billion; 12.5 billion; 97.5 million; 75 million; 15.3 billion; 3.6 billion,2012; 2015; 2018; 2022; 2023; 2025; 2016; 2024; 2017; 2013; 2021,copied
CAND_3A52F3A653,review,2021–2024 QUADRENNIAL SUPPLY CHAIN REVIEW NATIONAL ECONOMIC COUNCIL,www.trade.gov,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_3A52F3A653_20212024-Quadrennial-Supply-Chain-Review.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_3A52F3A653_20212024-Quadrennial-Supply-Chain-Review.pdf,Georgia battery trade logistics Savannah Brunswick rail hazmat resilience scorecard what if stress test scenario,pdf_only,logistics_risk,D:20241218161444-05'00',PDF,52.07,80.58,86.49,36.85,56.99,0.8352,0.7945,80.26,,,,,"383, 192","[1] -383- effects of Department, interagency, and allied and partner actions will ensure that the entire enterprise is driving down risk in the highest-priority areas. Sufficiently resourcing the DIB. Congress and DoD have worked cooperatively throughout the COVID-19 pandemic and the war in Ukraine to provide funding and exercise certain authorities to expedite closing supply chain gaps and respond to these emergencies. The U.S. Government should sustain these efforts and avoid replicating mistakes  || [2] -192- workers and their patients, and sustaining domestic production of these products is important for helping to maintain that assurance. To that end, CMS has developed policies that support health care providers in purchasing domestically produced products, which can cost more than foreign-sourced PPE. Through the CY2023 OPPS final rule, CMS has provided payment adjustments to hospitals for their share of the additional cost of domestic National Institute for Occupational Safety and Health (N || [3] paramount for accurately assessing the state of an emerging and evolving biological threat. COVID-19 brought about shortages in some raw testing materials needed for millions of testing kits. In response, ASPR supported the domestic industrial base for the manufacturing of COVID-19 over-the-counter tests by executing multiple rounds of direct procurement for the diagnostic stockpile. The U.S. Government has invested $2.2 billion (40 contracts) in testing capacity and raw materials to: • Increase",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,,2.2 billion; 463 million; 780 million; 990 million; 285 million; 1 million,2021; 2024; 2026,copied
CAND_C066C12839,review,Georgia’s Extensive Logistics Network Speeds Goods to Market - Valdosta CEO,valdostaceo.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_C066C12839_Georgia’s_Extensive_Logistics_Network_Speeds_Goods_to_Market_-_Valdosta_CEO.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_C066C12839_Georgia’s_Extensive_Logistics_Network_Speeds_Goods_to_Market_-_Valdosta_CEO.html,Georgia physical web logistics Savannah Brunswick rail corridors cathode anode separator electrolyte copper foil suppliers,web_only,logistics_risk,2022,HTML,51.99,78.87,78.26,52.52,57.78,0.8217,0.7216,62.98,,,,,,"[1] Georgia’s Extensive Logistics Network Speeds Goods to Market Staff Report Wednesday, July 6th, 2022 In today’s fast-paced business environment, company success depends on delivering goods quickly, efficiently, and affordably. In Georgia, an unparalleled infrastructure seamlessly connecting air, ports, rail and roads is the catalyst for advanced manufacturers and others competing in the global marketplace. “Thanks to long-term investments, Georgia’s logistics networks have become a gateway to the || [2] wo major transcontinental highways, Georgia hosts two Class 1 railroads and 24 short lines that together move almost 200 million tons of cargo over 5,000 miles of rail each year. The state’s deepwater ports process a range of cargo diversity, from containers to cars. The Port of Savannah, home to the largest single container terminal in North America and the fastest-growing container gateway in the United States, handled more than 519,300 TEUs in May this year, an all-time high for the port. The || [3] nation’s fastest-growing port. These assets, together with miles of highways, smooth the way for companies to reach national and international customers. Altogether, Georgia handles and hauls more than $900 billion of cargo each year. The state’s logistics network is both powered and utilized by more than 15,000 logistics establishments. Americold, Delta Air Lines, GreyOrange, The Home Depot, Norfolk Southern, and UPS are just a few of the logistics companies headquartered in Georgia. These lead || [4] in Georgia, including the world’s largest, Lineage Logistics, which will invest $62 million in a new facility near the Port of Savannah. “Lineage’s new facilities in this high-demand location will provide additional capacity and value-added services in a critical market for our customers,” said Greg Lehmkuhl, Lineage’s President and CEO. “We are constantly looking for ways to maximize and further streamline Lineage’s total supply chain, and our meaningful growth in Savannah will offer customers ",Passed shortlist thresholds but missed one or more LLM judge thresholds.,,,,Port of Savannah; Port of Brunswick,"The Port of Savannah, home to the largest single container terminal; States, handled more than 519,300 TEUs in May this year, an all-time high for the port; Additionally, the Georgia Ports Authority is rapidly expanding its inland port",200 million; 62 million; 900 billion; 2 million,2022,copied
CAND_1F66F73973,review,"BASF establishes CAM production facility, battery recycling center in Germany",etn.news,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1F66F73973_6242-basf-cathode-battery-recycling-facility-germany-details.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1F66F73973_6242-basf-cathode-battery-recycling-facility-germany-details.html,Georgia county level battery facility capacity and commissioning battery value chain minerals CAM anode cell pack recycling,pdf_only,who_where_scale,,HTML,51.88,84.44,86.24,46.04,59.33,0.7756,0.5132,66.56,,,,,,"[1] energy, will result in lower carbon footprint for the CAM products, it adds. To meet the growing customer demand for the European electric vehicle market, BASF is preparing additional investments for cathode active materials in Europe. With the investments in Schwarzheide, the company is now directly supporting the European market and at the same time enabling faster growth for its global business. RELATED: Umicore advances High Lithium Manganese-rich CAM for EV battery It is to be noted that BA || [2] tments for cathode active materials in Europe. With the investments in Schwarzheide, the company is now directly supporting the European market and at the same time enabling faster growth for its global business. RELATED: Umicore advances High Lithium Manganese-rich CAM for EV battery It is to be noted that BASF already offers cathode active materials based on recycled metals as a closed-loop solution in Asia and North America to conserve resources and further reduce their CO2 footprint. ""By est || [3] chemical industry in Europe and in Germany and invest in innovative products and services for our customers in our home market,"" said Dr. Martin Brudermüller, Chairman of the Board of Executive Directors of BASF SE. RELATED: BASF to expand production capacity for battery materials in China ""With our two investments we significantly contribute to the reduction of the CO2 footprint of batteries and close the loop for sustainable mobility"", he added. This will aid the collection of used batteries a",Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass.,,,,,BASF establishes CAM production facility; Georgia county level battery facility; The production facility; The state-of the art cathode active materials plant; BASF boasts that the new plant; By establishing our first European co-located center; GWh battery cell plant; Hamburg 2022-06-21 - BASF to build commercial scale battery recycling black mass plant; Germany 2022-03-07 - BASF acquires site,8 GWh,2023-02-09; 2022-05-31; 2022-04-14; 2022-08-03; 2022-06-15; 2022-06-16; 2022-11-23; 2022-11-24; 2022-06-21; 2022-03-07; 2023; 2022,copied
CAND_71D4097063,review,ex_797110.htm,www.sec.gov,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_71D4097063_ex_797110.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_71D4097063_ex_797110.htm,Georgia county level battery facility capacity and commissioning company filing site:sec.gov battery facility supplier risk,pdf_only,recycling_materials,"March 31, 2025",HTML,51.87,85.06,87.21,43.81,56.38,0.6971,0.3934,73.46,,,,,,"[1] and strategic growth. 1 “Our team delivered in 2024 — proving and de-risking our technology at the pilot plant, advancing existing and potential commercial partnerships, and preparing for commercialization,” said Steve Cotton, President and CEO of Aqua Metals. “In a year where much of the battery industry has faced delays and headwinds, we adapted with speed and discipline. The result is a more resilient, capital-efficient strategy that positions us to move fast and flexibly.” “We’ve reimagined  || [2] scale while offering superior environmental and economic advantages over conventional recycling methods. With the primary building for Phase One of the Sierra ARC fully upgraded and ready for equipment installation, Aqua Metals is prepared to commence equipment installation and commissioning as well as the buildout of an new adjacent building to enable processing of 7,000 tonnes of black mass feedstock annually. These final steps in commercialization depend upon securing the remaining financing  || [3] Exhibit 99.1 Aqua Metals Reports Milestone Advancements, Strategic Progress, and Sierra ARC Lithium Battery Recycling Campus Developments in 2024 Validated closed-loop battery recycling technology, built commercial partnerships, and revised economic model to better pursue funding and scale domestic battery mineral production RENO, Nev., March 31, 2025 – Aqua Metals, Inc. (NASDAQ: AQMS), a pioneer in sustainable lithium battery recycling, today announced key achievements from 2024 and outlined pr",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks.,,,,,"Georgia county level battery facility; Completed key Phase One construction and upgrade milestones at the Sierra ARC facility; Reno, NV and operates the first sustainable lithium battery recycling facility; Non-current assets Property, plant; Phase 1 facility; Sierra ARC facility; Total current assets 4,644 18,299 Non-current assets Property, plant",000 tonnes; 15 million; 2.2 million; 392 million,"March 31, 2025; December 31, 2024; December 31, 2023; 2024; 2025; 2023",copied
CAND_D0E87B6F70,review,The Port of Savannah: Opportunities and Challenges in 2026,www.linkedin.com,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_D0E87B6F70_port-savannah-opportunities-challenges-2026-iw0de.html,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_D0E87B6F70_port-savannah-opportunities-challenges-2026-iw0de.html,Port of Savannah Georgia battery logistics and supplier network resilience scorecard what if stress test scenario,web_only,logistics_risk,2026,HTML,51.84,82.54,82.79,47.33,59.21,0.8118,0.659,65.31,,,,,,"[1] Positioning Savannah remains one of the fastest-growing container gateways on the U.S. East Coast. Through October 2025, the port handled approximately 4.8 million 20-foot equivalent units (TEUs), reflecting about a 4% year-over-year increase despite a softer October month. This growth underscores Savannah’s enduring appeal among carriers and shippers alike—not just for volume, but for connectivity, gateway efficiency, and market access. Its location within close proximity to major population ce || [2] Create your free account or sign in to continue your search Sign in with Email or New to LinkedIn? Join now By clicking Continue to join or sign in, you agree to LinkedIn’s User Agreement , Privacy Policy , and Cookie Policy . LinkedIn LinkedIn is better on the app Don’t have the app? Get it in the Microsoft Store. Open the app Skip to main content As global trade patterns evolve and supply chains face new pressures, the Port of Savannah continues to stand at the forefront of U.S. logistics. Now || [3] for Asia-U.S. trade lanes. Expanding Cold Chain and Value-Added Logistics Cold supply chain infrastructure is another key area of expansion. Notable developments, such as a new PermaCold storage facility near Brunswick and expanded cold chain capacity in coastal Georgia, are strengthening Savannah’s role in temperature-controlled logistics for food, protein, and other perishable exports. This growth aligns with broader industry trends where value-added services, like cold storage and cargo proce",Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass.,,,,Port of Savannah,"Below, we unpack what logistics professionals need to watch and why this port; Through October 2025, the port; Blue Ridge Connector, an inland rail terminal; Notable developments, such as a new PermaCold storage facility; Port of Savannah exemplifies the modern port",127 million; 4.8 million,2026; 2025,copied
